Unnamed: 0,content,label
1028,realdonaldtrump president trump leadership federal gov delivered 11 6 million n95 respirator masks 26 million surgical masks 5 3 million face shields 4 4 million gowns 22 million gloves 8 100 ventilators 1k 48 hours,0
1029,realdonaldtrump registering new voters pennsylvania amp voting president trump tuesday november 3rd 2020,0
1030,realdonaldtrump sacramento hundreds trump supporters learning register new voters sleeping beast awakened california wearecoming,0
1031,joined rush limbaugh talk great progress made safely reopen america listen,0
1033,b52malmet pameladubsky49 amy siskind please check see rumor true whistleblower claiming testing delayed due trump family seeking patent covid 19 test kit,0
1034,president trump said coronavirus snuck us adding unforeseen thing pants fire members trump administration sounding alarm months,0
1035,websites claiming nancy pelosi caught trying include abortion funding coronavirus bill passed house saturday inaccurate coronavirusfacts,0
1036,99 covid 19 cases totally harmless realdonaldtrump said even limited data case death rate far shows rate four times higher people virus sends hospital,0
1037,flashback rated president trump statement obama administration anything swine flu false,0
1038,new interview foxnewssunday chris wallace president trump said one lowest mortality rates world covid 19 say false,0
1039,fox news sunday interview president trump said one lowest mortality rates world covid 19 chris wallace fact checked real time say false,0
1040,realdonaldtrump claimed u one lowest mortality rates world covid 19 false,0
1041,face mask exempt card real freedom breathe agency part u government ada exempt face mask requirements,0
1042,dr phil said u 360 000 deaths year swimming pools shut country 3 709 deaths accidental drowning 2017,0
1043,sent 1 4 million coronavirus tests around world realdonaldtrump said bad test evidence backs,0
1044,new realdonaldtrump false claim coronavirus test bad one white house gave scrap evidence back,0
1045,trump describing previously available coronavirus tests bad false zero evidence preferred test unreliable test lacked fda approval never submitted fda evaluation,0
1046,new fox news host sean hannity claimed trump administration zero unfulfilled equipment supply requests state governors false,0
1049,private messages sent individual people zoom meeting show end meeting transcript along public messages tell friends save life,0
1050,tonight join evangelicals trump 8 00 pm et faith america hosted mercedesschlapp special guests paula white thejonathancain apostlegm rsvp faithinamerica,0
1051,time global crisis always count rich hollywood elites hone crucial issues,0
1052,chris wallace blasts pelosi promoting tourism time says president trump began implementing mitigation policies,0
1053,old enough remember arrested man paddle boarding ocean month ago,0
1054,presssec trump right misguided economic trade policies left americans vulnerable pandemics,0
